term,snippet,lead_paragraph,abstract,source,print_page,headline__main,headline__print_headline,pub_date,news_desk,section_name,document_type,web_url,type_of_material,word_count,_id 
Oil Price,With its progressive  environmentalist platform  the party earned three legislative seats in the province  denying a majority to the party in power since 2001.,,,The New York Times,7,Green Party Is Poised to Shift Power Balance in British Columbia,Green Party to Shift Balance Of Power in British Columbia,2017-05-10T23:53:56+0000,Foreign,Americas,article,https://www.nytimes.com/2017/05/10/world/americas/green-party-is-poised-to-shift-power-balance-in-british-columbia.html,News,,5913a81895d0e024b587014f
Oil Price,Summer is here. Officially. Here’s what to wear.,,,The New York Times,,5 Things You Need This Summer,5 Things You Need This Summer,2017-06-21T16:09:41+0000,Styles,,article,https://www.nytimes.com/2017/06/21/fashion/summer-trends-shopping.html,News,,594a9a4a95d0e0255099622d
Oil Price,The British-born Mr. Lunn oversaw development of the Mustang  GT40 and Jeep Cherokee and helped build an almost impregnable presidential limousine.,,,The New York Times,14,Roy Lunn  Pioneering Engineer of Celebrated Cars  Dies at 92,Roy Lunn  Engineer Who Helped Birth the Mustang and the S.U.V.  Dies at 92,2017-08-18T19:34:59+0000,Obits,,article,https://www.nytimes.com/2017/08/18/automobiles/roy-lunn-innovative-engineer-of-celebrated-cars-dies-at-92.html,Obituary (Obit),,5997416995d0e0246f200765
Oil Price,New training in New Mexico for future Border Patrol agents teaches them how to defuse tense situations involving people they encounter while on patrol.,,,The New York Times,9,‘We Can’t Just Pull Out Our Gun’: Border Patrol Alters Training,As Ranks Grow  Border Patrol Puts Emphasis on Safety,2017-08-18T18:09:12+0000,Washington,Politics,article,https://www.nytimes.com/2017/08/18/us/politics/we-cant-just-pull-out-our-gun-border-patrol-alters-training.html,News,,59972d5395d0e0246f20072e
Oil Price,The announcement by China’s cabinet is the strongest signal yet that Beijing wants to rein in runaway debt that could pose a threat to its economy.,,,The New York Times,1,China Steps Up Warnings Over Debt-Fueled Overseas Acquisitions,China Vows  Punishment  For Deals  Overseas,2017-08-18T12:58:09+0000,Business,DealBook,article,https://www.nytimes.com/2017/08/18/business/dealbook/china-companies-deals-debt.html,News,,5996e46c95d0e0246f200640
Oil Price,An activist hedge fund  Land and Buildings Investment Management  discloses a 4.3 percent stake in Hudson’s Bay.,,,The New York Times,,Movers: Activist Investor Takes Aim at Parent of Saks,,2017-06-19T11:17:55+0000,Business,DealBook,article,https://www.nytimes.com/2017/06/19/business/dealbook/movers-formal-brexit-talks-open.html,News,,5947b2ec95d0e024b5878ca7
Oil Price,Judy Chicago gets her due  painted earrings  Coqui Coqui in Bora Bora — and more. ,,,The New York Times,112,From Miniature Art to an Intimate New Hotel  New Things on T’s Radar,This and That,2017-08-17T20:40:12+0000,TStyle,,article,https://www.nytimes.com/2017/08/17/t-magazine/silvia-furmanovich-earrings-judy-chicago-coqui-coqui.html,News,,5995ff2f95d0e0246f200481
Oil Price,A peculiar confluence of history  legal precedent and defiance has set the stage for a regulatory mutiny in California that would reverberate throughout the country.,,,The New York Times,1,U.S. Climate Change Policy: Made in California,U.S. Climate Change Policy: Made in California,2017-09-27T04:01:18+0000,Climate,,article,https://www.nytimes.com/2017/09/27/climate/california-climate-change.html,News,,59cb229d95d0e0246f20c8d3
Oil Price,The expansion of American sanctions against Russia can be viewed as a result of two world leaders’ overplaying their hands.,,,The New York Times,5,For Trump and Putin  Sanctions Are a Setback Both Sought to Avoid,Seeking to End Sanctions  Trump and Putin Achieve the Opposite,2017-07-24T00:35:17+0000,Foreign,Europe,article,https://www.nytimes.com/2017/07/23/world/europe/trump-putin-sanctions-hacking.html,News Analysis,,597540cc95d0e0246f1fbf3d
Oil Price,President Trump is accustomed to using strong statements as a negotiating tactic. But on the global stage  the politics of intimidation can get complicated.,,,The New York Times,6,Trump Reminded Threats Work Differently in Diplomacy Than in Real Estate,Trump’s Threats Risk Unintended Consequences Among Allies,2017-08-16T00:12:59+0000,Foreign,Asia Pacific,article,https://www.nytimes.com/2017/08/15/world/asia/trump-korea-iran-venezuela.html,News,,59938e1295d0e0246f1ffe80
Oil Price,A story of China from 1989 to 2008  seen through the eyes of its avant-garde artists.,,,The New York Times,1,Where the Wild Things Are: China’s Art Dreamers at the Guggenheim,Still Questioning Authority,2017-09-20T09:00:34+0000,Arts&Leisure,Art & Design,article,https://www.nytimes.com/2017/09/20/arts/design/guggenheim-art-and-china-after-1989.html,News,,59c22e4295d0e0246f20a0a0
Oil Price,Some alterations to the A.C.A. proposed by the Republicans actually make sense  but don’t expect the stalemate to end anytime soon.,,,The New York Times,,Health Care Compromise: Not Likely!,Health Care Compromise: Not Likely!,2017-07-13T19:05:00+0000,OpEd,,article,https://www.nytimes.com/2017/07/13/opinion/health-care-compromise-not-likely.html,Op-Ed,,5967c46d95d0e0246f1fa502
Oil Price,A fragile Latin American alliance against a march toward dictatorship in Venezuela is under strain  and memories of past invasions have reawakened.,,,The New York Times,4,Trump’s Threat Against Maduro Unites Latin America  Against U.S.,Trump’s Words Rattle a Fragile Alliance,2017-08-14T23:58:18+0000,Foreign,Americas,article,https://www.nytimes.com/2017/08/14/world/americas/trump-venezuela-maduro-latin-america.html,News,,5992392595d0e0246f1ffb84
Oil Price,The plant was the same facility where  on Thursday  a chemical storage trailer exploded  setting off a fire  after flooding from Harvey had knocked out equipment needed to keep the chemicals stable.,,,The New York Times,,Harvey Updates: Fire and Smoke Again Engulf Chemical Plant Near Houston,,2017-09-01T12:34:32+0000,National,,article,https://www.nytimes.com/2017/09/01/us/harvey-texas-flooding.html,News,,59a953e795d0e0246f202aa9
Oil Price,New York has other open-air food bazaars  but none to match the thrills and surprises at this one.,,,The New York Times,7,Around the World in an Evening at the Queens Night Market,Around the World in a Night,2017-06-22T16:09:28+0000,Dining,,article,https://www.nytimes.com/2017/06/22/dining/queens-night-market-review.html,Review,,594bebbb95d0e025509965d1
Oil Price,King Salman also promoted his sons Prince Khaled bin Salman as ambassador to the U.S. and Prince Abdulaziz bin Salman as state minister for energy affairs.,,,The New York Times,6,Saudi Arabia Restores Public Sector Perks Amid Grumbling,Saudi Arabia Restores Salaries and Bonuses Amid Grumbling,2017-04-23T16:51:52+0000,Foreign,Middle East,article,https://www.nytimes.com/2017/04/23/world/middleeast/saudi-arabia-king-salman.html,News,,58fce88095d0e024b586cda2
Oil Price,Window-shop the high-priced stores and embrace the old-school businesses and restaurants — and maybe throw in a celebrity bus tour.,,,The New York Times,6,How to Do Beverly Hills on a Budget,In the Lap of Luxury  a Trove of Affordable Comforts,2017-08-09T10:00:32+0000,Travel,,article,https://www.nytimes.com/2017/08/09/travel/beverly-hills-los-angeles-budget-shopping.html,News,,598add4595d0e0246f1fed67
Oil Price,Political unrest is testing the loyalties of many who have benefited from the socialist-oriented government  including musicians outraged by the shooting of an unarmed teenager.,,,The New York Times,1,Venezuela Musicians Rise Up After Violist  18  Is Killed at Protest,Strings Take to Venezuela’s Streets After Violist Is Killed at Protest,2017-06-10T15:09:18+0000,Foreign,Americas,article,https://www.nytimes.com/2017/06/10/world/americas/venezuela-protests-musicians-nicolas-maduro.html,News,,593c0ba595d0e024b587668b
Oil Price,A decision raises issues that are as much philosophic as economic: For example  how much to value the future versus the present.,,,The New York Times,8,Economic Fallout of Climate Move? It Depends on How We Value Time,The Economic Fallout of the Climate Move? That Depends on How We Value Time,2017-06-02T22:44:10+0000,Upshot,,article,https://www.nytimes.com/2017/06/02/upshot/economic-fallout-of-climate-move-it-depends-on-how-we-value-time.html,News,,5931ea3e95d0e024b5874613
Oil Price,A distinctive Adriatic experience awaits in this Old World city  with its broad  breezy plazas  coffeehouses and cozy seafood restaurants.,,,The New York Times,,36 Hours in Trieste  Italy,,2017-08-29T09:00:30+0000,Travel,,multimedia,https://www.nytimes.com/interactive/2017/08/29/travel/what-to-do-36-hours-in-trieste-italy.html,Interactive Feature,,59a52d3895d0e0246f202015
Oil Price,Yahoo’s chief executive presided over the decline and sale of the company. But she delivered big rewards to investors.,,,The New York Times,1,Dissecting Marissa Mayer’s $900 000-a-Week Yahoo Paycheck,Dissecting Marissa Mayer’s $900 000-a-Week Paycheck,2017-06-03T09:00:31+0000,SundayBusiness,,article,https://www.nytimes.com/2017/06/03/technology/yahoo-marissa-mayer-compensation.html,News,,59327ab595d0e024b58746b4
Oil Price,The producer Harvey Weinstein relied on powerful relationships across industries to provide him with cover as accusations of sexual misconduct piled up for decades.,,,The New York Times,,Weinstein’s Complicity Machine,,2017-12-06T00:19:38+0000,U.S.,,multimedia,https://www.nytimes.com/interactive/2017/12/05/us/harvey-weinstein-complicity.html,Interactive Feature,,5a2737a595d0e0246f21a68e
Oil Price,A militia’s release of Seif al-Islam el-Qaddafi was a direct challenge to the International Criminal Court  which wants him tried on charges of war crimes.,,,The New York Times,,To Little Fanfare  Muammar el-Qaddafi’s Son Is Freed in Libya,To Little Fanfare  Muammar el-Qaddafi’s Son Is Freed in Libya,2017-06-11T01:55:01+0000,Foreign,Middle East,article,https://www.nytimes.com/2017/06/10/world/middleeast/libya-seif-al-islam-el-qaddafi-release.html,News,,593ca31195d0e024b5876765
Oil Price,Remaining in the treaty would spur new investment  strengthen American competitiveness  create jobs and ensure access to global markets.,,,The New York Times,23,The Business Case for the Paris Climate Accord,Paris Deal Benefits Business,2017-05-09T07:21:29+0000,OpEd,,article,https://www.nytimes.com/2017/05/09/opinion/the-business-case-for-the-paris-climate-accord.html,Op-Ed,,59116dfd95d0e024b586fac7
Oil Price,An on-the-ground investigation reveals that the U.S.-led battle against ISIS — hailed as the most precise air campaign in history — is killing far more Iraqi civilians than the coalition has acknowledged.,,,The New York Times,,The Uncounted,,2017-11-16T17:05:43+0000,Magazine,,multimedia,https://www.nytimes.com/interactive/2017/11/16/magazine/uncounted-civilian-casualties-iraq-airstrikes.html,Interactive Feature,,5a0dc57595d0e0246f216360
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,Mike Pence  North Korea  ‘Game of Thrones’: Your Monday Briefing,,2017-08-07T09:35:30+0000,NYTNow,,article,https://www.nytimes.com/2017/08/07/briefing/mike-pence-north-korea-game-of-thrones.html,briefing,,5988346795d0e0246f1fe75b
Oil Price,A surge in commodity prices fueled a powerful rally in emerging-market stocks. But any further advances may have to come from other factors.,,,The New York Times,19,Emerging Market Stocks Have Come Roaring Back. Can They Go Any Higher?,Emerging Market Stocks Come Roaring Back,2017-04-15T20:00:22+0000,SundayBusiness,Mutual Funds,article,https://www.nytimes.com/2017/04/15/business/mutfund/emerging-market-stocks-have-come-roaring-back-can-they-go-any-higher.html,News,,58f27be395d0e024b586b9a8
Oil Price,The Trump strategy toward North Korea is failing. Then again  the Obama and Bush strategies failed  too &#8212; but here&#8217;s what might work.,,The Trump strategy toward North Korea is failing. Then again  the Obama and Bush strategies failed  too &#8212; but here&#8217;s what might work.,The New York Times,,Five Blunt Truths About the North Korea Crisis,,2017-07-05T14:34:12+0000,OpEd,,blogpost,https://kristof.blogs.nytimes.com/2017/07/05/five-blunt-truths-about-the-north-korea-crisis/,Blog,,595cf95c95d0e025509988c1
Oil Price,We’re following major developments in the markets throughout the day. Check here for the latest updates.,,,The New York Times,0,Movers: Mexico-U.S. Trade Talks and an Offer for Fairfax,,2017-05-15T12:48:00+0000,Business,DealBook,article,https://www.nytimes.com/2017/05/15/business/dealbook/movers-mexico-us-trade-talks-and-an-offer-for-fairfax.html,News,,5919a38a95d0e024b5870de8
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,Donald Trump  Robert Mueller  Russia: Your Friday Briefing,Donald Trump  Robert Mueller  Russia: Your Friday Briefing,2017-08-04T04:04:26+0000,NYTNow,,article,https://www.nytimes.com/2017/08/04/briefing/donald-trump-robert-mueller-russia.html,briefing,,5983f24f95d0e0246f1fe0b7
Oil Price,Soapply cleans hands and donates money toward sanitation efforts in Ethiopia.,,,The New York Times,3,This Soap Does Double Duty,To Resolve: An Organic Liquid Soap  That Does Double Duty,2017-01-03T17:32:49+0000,Dining,,article,https://www.nytimes.com/2017/01/03/dining/soapply-clean-water-africa.html,News,,586be04895d0e03926078c67
Oil Price,President Trump tends to cherry-pick facts about climate and the environment that prove to be exaggerations when the broader context is considered.,,,The New York Times,,On Environment and Energy  Trump Often Picks His Own Facts,On Environment and Energy  Trump Often Picks His Own Facts,2017-08-03T20:35:47+0000,Climate,,article,https://www.nytimes.com/2017/08/03/climate/trump-climate-fact-check.html,News,,5983893195d0e0246f1fdfe2
Oil Price,In downtown Flushing  Queens  Guan Fu Sichuan shows off the rich variety of flavors beyond the familiar blast of chiles.,,,The New York Times,5,A New Kind of Sichuan Restaurant for New York,A Sichuan Restaurant That Brings More Than Heat,2017-08-01T16:02:01+0000,Dining,,article,https://www.nytimes.com/2017/08/01/dining/guan-fu-sichuan-review.html,Review,,5980a60095d0e0246f1fd830
Oil Price,The prospect of further interest rate increases  despite signs of economic softening  makes investors nervous. Yet the stock market has been buoyant.,,,The New York Times,11,The Stock Market Is Believing the Fed — for Now,The Market Is Watching the Fed,2017-07-14T14:47:21+0000,SundayBusiness,Mutual Funds,article,https://www.nytimes.com/2017/07/14/business/mutfund/the-stock-market-is-believing-the-fed-for-now.html,News,,5968d97d95d0e0246f1fa7d1
Oil Price,The housing market in Calgary is still recovering from its worst recession in decades  precipitated by weakness in the oil and gas industry.,,,The New York Times,10,House Hunting in … Canada,A Riverfront House in a Cul-de-Sac Near Downtown,2017-05-31T13:31:25+0000,RealEstate,,article,https://www.nytimes.com/2017/05/31/realestate/real-estate-in-canada.html,News,,592ec5b195d0e024b5873d42
Oil Price,But of a three-pronged strategy  splitting off BHP’s petroleum business could be the trickiest.,,,The New York Times,0,Elliott’s Plans to Squeeze Value From BHP Has Some Merit,Elliott’s Plans to Squeeze Value From BHP Has Some Merit,2017-04-10T18:40:59+0000,Business,DealBook,article,https://www.nytimes.com/2017/04/10/business/dealbook/elliott-management-bhp-billiton.html,News,,58ebd1c695d0e02489b96456
Oil Price,The attack  with grenades  was a rare act of disloyalty against a government under pressure from protests and an economic collapse.,,,The New York Times,9,Police Officers in Helicopter Attack Venezuela’s Supreme Court,Rogue Police in Helicopter Attack Venezuela Supreme Court,2017-06-28T01:53:10+0000,Foreign,Americas,article,https://www.nytimes.com/2017/06/27/world/americas/venezuela-supreme-court-helicopter.html,News,,59530c0c95d0e025509974a5
Oil Price,Finding environmentally friendly apparel can be a challenge. Here’s a guide to smarter choices in fabrics and clothing.,,,The New York Times,4,Fig Leaves Are Out. What to Wear to Be Kind to the Planet?,Choosing Clothes to Be Kind to the Planet,2017-05-24T09:30:42+0000,Styles,,article,https://www.nytimes.com/2017/05/24/climate/eco-friendly-organic-clothing.html,News,,592552c795d0e024b587294f
Oil Price,The Danish company Dong Energy has won the right to build two North Sea wind projects without government subsidies  a first for the industry.,,,The New York Times,5,Germany Strikes Offshore Wind Deals  Subsidy Not Included,Germany Strikes Offshore Wind Deals  Subsidy Not Included,2017-04-14T11:57:20+0000,Business,Energy & Environment ,article,https://www.nytimes.com/2017/04/14/business/energy-environment/offshore-wind-subsidy-dong-energy.html,News,,58f0b92895d0e024b586b6e4
Oil Price,Cincinnati is experiencing a boom  especially in the Over-the-Rhine district where rich cultural offerings and breweries thrive.,,,The New York Times,,36 Hours in Cincinnati,,2017-08-17T09:00:11+0000,Travel,,multimedia,https://www.nytimes.com/interactive/2017/08/17/travel/what-to-do-36-hours-in-cincinnati-ohio.html,Interactive Feature,,59955b1b95d0e0246f2002a0
Oil Price,President Muhammadu Buhari’s medical leave at a time when Nigeria faces serious problems has raised questions about who exactly is in charge.,,,The New York Times,5,President Buhari’s Prolonged Absences Put Nigeria on Edge,Appearance by an Ailing President Hardly Reassures Many in Nigeria,2017-05-09T00:17:07+0000,Foreign,Africa,article,https://www.nytimes.com/2017/05/08/world/africa/nigeria-boko-haram-buhari-chibok.html,News,,59110a8c95d0e024b586fa25
Oil Price,Hugging the Hudson River  Edgewater is home to a colony of monk parrots  an exotic Japanese food hall and a swamped historic ferryboat.,,,The New York Times,7,Edgewater  N.J.: A Riverside Borough  With Quirks,A Riverside Suburb  With More Than a Few Quirks,2017-06-07T09:01:00+0000,RealEstate,,article,https://www.nytimes.com/2017/06/07/realestate/edgewater-nj-a-riverside-borough-with-quirks.html,News,,5937c0d595d0e024b5875168
Oil Price,Mr. Collings’s company made guitars for Keith Richards  Pete Townshend  Joni Mitchell  Eddie Van Halen  Paul Simon  Lou Reed  Bill Frisell and Emmylou Harris.,,,The New York Times,18,Bill Collings  Maker of Sought-After Guitars  Dies at 68,Bill Collings  Maker of Sought-After Guitars  Dies at 68,2017-07-28T04:13:28+0000,Business,,article,https://www.nytimes.com/2017/07/28/business/obituary-bill-collings-dead-guitars.html,Obituary (Obit),,597ab9ec95d0e0246f1fcd80
Oil Price,For investors in highflying shares like Amazon’s  there is an awareness that the conflicting sentiments of greed and fear must be balanced.,,,The New York Times,1,Five Big Tech Stocks Build Market Euphoria  and Jitters,Prudence Amid Frenzy,2017-06-07T17:07:10+0000,Business,DealBook,article,https://www.nytimes.com/2017/06/07/business/dealbook/stock-market-facebook-amazon-apple-google-netflix.html,News,,593832c495d0e024b587597f
Oil Price,The deeply unpopular president  Joseph Kabila  was supposed to step down in December. But he refused  setting off a political and economic crisis that may turn violent.,,,The New York Times,4,When Will Kabila Go? Congolese Leader Long Overstays His Welcome,President Overstays Welcome In Congo,2017-07-23T20:47:06+0000,Foreign,Africa,article,https://www.nytimes.com/2017/07/23/world/africa/congo-joseph-kabila-elections.html,News,,59750b5495d0e0246f1fbee8
Oil Price,A close look at the numbers suggests that the levitating 2016 stock market was a powerful driver of C.E.O. pay.,,,The New York Times,1,The Trump Effect on C.E.O. Pay,The Trump Effect on C.E.O. Pay,2017-05-26T19:01:36+0000,SundayBusiness,,article,https://www.nytimes.com/2017/05/26/business/the-trump-effect-on-ceo-pay.html,News,,59287b9495d0e024b587328d
Oil Price,Using economic penalties to achieve diplomatic goals has a poor track record when the target is powerful and autocratic  and workarounds exist.,,,The New York Times,3,To Punish Putin  Economic Sanctions Are Unlikely to Do the Trick,Want to Punish Putin? Economic Sanctions Probably Won’t Cut It,2017-07-25T15:14:09+0000,Business,Economy,article,https://www.nytimes.com/2017/07/25/business/economy/economic-sanctions-russia-congress.html,News,,5977604c95d0e0246f1fc403
Oil Price,The Trump administration blames China for the decline of aluminum production in the U.S. But where has it really gone?,,,The New York Times,1,American Companies Still Make Aluminum. In Iceland.,America’s Disappearing Smelters,2017-07-01T13:00:41+0000,SundayBusiness,Politics,article,https://www.nytimes.com/2017/07/01/us/politics/american-companies-still-make-aluminum-in-iceland.html,News,,59579cff95d0e02550997fdf
Oil Price,After more than three decades as a provocateur  the filmmaker has returned to the movie that made him famous.,,,The New York Times,33,The Culture Caught Up With Spike Lee — Now What?,He’s Gotta Have It,2017-11-21T10:00:23+0000,Magazine,,article,https://www.nytimes.com/2017/11/21/magazine/the-culture-caught-up-with-spike-lee-now-what.html,News,,5a13f94b95d0e0246f217d10
Oil Price,The market for slime — a sticky substance in a multitude of colors — is thriving in a cottage industry run by fourth-graders  teenagers and young adults.,,,The New York Times,6,Feel the Noise: Homemade Slime Becomes Big Business,Feel the Noise: D.I.Y. Slime Is Big Business,2017-06-23T14:00:05+0000,SundayBusiness,Entrepreneurship,article,https://www.nytimes.com/2017/06/23/business/smallbusiness/homemade-slime-becomes-big-business.html,News,,594d1eed95d0e0255099691d
Oil Price,Oil leaders will meet in Vienna to discuss ways to prop up prices  and the Federal Reserve will release meeting minutes from early May.,,,The New York Times,2,OPEC Ministers Will Meet  and Few Surprises Are Expected From the Fed,The Week Ahead; R.B.S. Suit Nears Trial;  OPEC Leaders Will Meet,2017-05-22T01:00:03+0000,Business,,article,https://www.nytimes.com/2017/05/21/business/opec-ministers-will-meet-and-few-surprises-are-expected-from-the-fed.html,News,,5922381a95d0e024b5872190
Oil Price,All the cabinet members tried  but only one could triumph.,,,The New York Times,27,You’ve Named Trump’s Worst!,You’ve Named Trump’s Worst!,2017-06-22T07:21:14+0000,OpEd,,article,https://www.nytimes.com/2017/06/22/opinion/betsy-devos-trump-worst-cabinet-member.html,Op-Ed,,594b6fed95d0e02550996451
Oil Price,Though not your typical quencher  these complex  unusual wines are both refreshing and interesting.,,,The New York Times,4,Rich and Oaky  White Rioja Bends the Summer Standard,A Sleeper Hit Gives Summer a Jolt of Energy,2017-08-10T16:42:09+0000,Dining,,article,https://www.nytimes.com/2017/08/10/dining/wine-review-white-rioja.html,News,,598c8ceb95d0e0246f1ff168
Oil Price,Opponents and supporters of a proposal to limit transgender bathroom use in public buildings packed a committee hearing in Austin on Friday.,,,The New York Times,12,<div>Texas Bathroom Bill Has Emotions  and Stakes  Running High </div>,Texas Senate Wades Back Into a High-Stakes Debate on Bathroom Bill,2017-07-21T19:50:41+0000,National,,article,https://www.nytimes.com/2017/07/21/us/texas-bathroom-bill-transgender.html,News,,59725b1d95d0e0246f1fbbaa
Oil Price,A concerted effort is underway in dozens of states to roll back solar power incentives. One of its architects is now a top Energy Department official.,,,The New York Times,13,Rooftop Solar Dims Under Pressure From Utility Lobbyists,After Rapid Growth  Rooftop Solar Programs Dim Under Pressure From Utility Lobbyists,2017-07-08T20:48:03+0000,National,,article,https://www.nytimes.com/2017/07/08/climate/rooftop-solar-panels-tax-credits-utility-companies-lobbying.html,News,,5961450d95d0e0246f1f96b2
Oil Price,In the Willamette Valley of Oregon  longtime residents clash with the new cannabis farmer next door.,,,The New York Times,2,Pot Farmer to Neighbors: Chill Out. Neighbors: No.,The Buds of Wrath,2017-09-26T21:34:32+0000,Styles,,article,https://www.nytimes.com/2017/09/26/style/oregon-weed-farmers.html,News,,59cac80f95d0e0246f20c845
Oil Price,Foreign leaders and immigrant groups here reacted strongly to new restrictions being imposed by President Trump.,,,The New York Times,10,Around the World and the U.S.  New Travel Ban Draws Anger  Applause and Shrugs,Travel Ban Draws Anger  Applause and Shrugs,2017-09-25T21:32:16+0000,National,,article,https://www.nytimes.com/2017/09/25/us/travel-ban-reaction.html,News,,59c975ea95d0e0246f20c4b7
Oil Price,California’s antipollution policies and China’s renewable energy strides put the U.S. to shame  readers say.,,,The New York Times,10,The Risks of U.S. Inaction on Climate Change,Inaction on Climate Change,2017-05-27T21:06:59+0000,Letters,Sunday Review,article,https://www.nytimes.com/2017/05/27/opinion/sunday/the-risks-of-us-inaction-on-climate-change.html,Letter,,5929ea7a95d0e024b58734ac
Oil Price,Reversing clean power rules may lead to more drilling and pipelines  but economics and state initiatives still favor natural gas and renewable energy.,,,The New York Times,1,Policy Shift Helps Coal  but Other Forces May Limit Effect,Policy’s Promise for Coal Power Has Its Limits,2017-03-29T00:09:02+0000,Business,Energy & Environment ,article,https://www.nytimes.com/2017/03/28/business/energy-environment/trump-coal-executive-order-impact.html,News,,58dafb2795d0e02489b93e1f
Oil Price,At a time when art is as commodified as oil  a few collectors have chosen to buy works that are messy  perishable and threaten to take over their lives.,,,The New York Times,198,What It’s Like to Live With Art That Doesn’t Love You Back,High Maintenance,2017-09-22T15:58:46+0000,TStyle,,article,https://www.nytimes.com/2017/09/22/t-magazine/difficult-art.html,News,,59c5334295d0e0246f20ba9e
Oil Price,Workers laboring outdoors in southern states are wrestling with the personal and political consequences of a worsening environment.,,,The New York Times,11,In Sweltering South  Climate Change Is Now a Workplace Hazard,In Sweltering South  Climate Change Is Workplace Hazard,2017-08-03T09:00:47+0000,National,Politics,article,https://www.nytimes.com/2017/08/03/us/politics/climate-change-trump-working-poor-activists.html,News,,5982e64395d0e0246f1fddca
Oil Price,The White House released excerpts from a conversation aboard a flight to Paris that journalists initially thought was off the record.,,,The New York Times,,Excerpts From Trump’s Conversation With Journalists on Air Force One,Excerpts From Trump’s Conversation With Journalists on Air Force One,2017-07-13T21:44:21+0000,National,Politics,article,https://www.nytimes.com/2017/07/13/us/politics/trump-air-force-one-excerpt-transcript.html,Text,,5967e9bd95d0e0246f1fa5a5
Oil Price,A potential change to the London Stock Exchange’s rules could make a British listing for Saudi Aramco look more attractive.,,,The New York Times,,Morning Agenda: Britain Bolsters Its Bid for Aramco I.P.O.,Morning Agenda: Britain Bolsters Its Bid for Aramco I.P.O.,2017-07-13T09:59:34+0000,Business,DealBook,article,https://www.nytimes.com/2017/07/13/business/dealbook/morning-agenda-london-stock-exchange-saudi-aramco.html,News,,5967449695d0e0246f1fa331
Oil Price,Medora  N.D.  population 132 — except in summer when 100 000 tourists pour into town to see a musical celebration of Old West values.,,,The New York Times,6,A Star-Spangled Revue Kicks Up Its Heels in the Badlands,How a Ghost Town Comes Alive,2017-08-23T17:03:35+0000,Arts&Leisure,,article,https://www.nytimes.com/2017/08/23/theater/a-star-spangled-revue-kicks-up-its-heels-in-the-badlands.html,News,,599db56f95d0e0246f201251
Oil Price,VEB  whose chief met in December with Jared Kushner  President Trump’s son-in-law  is intertwined with the Russian state and intelligence services.,,,The New York Times,1,Bank at Center of U.S. Inquiry Projects Russian ‘Soft Power’,Bank in Kushner Meeting Wields Power for Kremlin,2017-06-05T01:22:38+0000,Business,,article,https://www.nytimes.com/2017/06/04/business/vnesheconombank-veb-bank-russia-trump-kushner.html,News,,5934b26695d0e024b58749b8
Oil Price,The Russian president urged international cooperation against terrorism  but foreign leaders stayed away from Victory Day celebrations in Red Square.,,,The New York Times,11,At Russia’s Victory Day Parade  Vladimir Putin Calls for Alliance,Russia Celebrates Subdued Victory Day,2017-05-09T14:57:23+0000,Foreign,Europe,article,https://www.nytimes.com/2017/05/09/world/europe/victory-day-russia-putin.html,News,,5911d8d795d0e024b586fbf8
Oil Price,The deal would bolster the size of Cowen’s sales and trading business and give it a greater global reach.,,,The New York Times,2,Cowen Group to Buy Brokerage Firm Convergex for $116 Million,Cowen Buys Convergex to Add Trading and Sales Muscle,2017-04-03T13:42:37+0000,Business,DealBook,article,https://www.nytimes.com/2017/04/03/business/dealbook/cowen-group-to-buy-brokerage-convergex-for-116-million.html,News,,58e2515295d0e02489b94e0f
Oil Price,Efforts to ramp up shipments could be complicated by a renegotiation of the North American Free Trade Agreement.,,,The New York Times,20,Trump Administration’s Push for Gas Exports Faces Market Glut,President’s Preparations  To Increase Gas Exports  Face Glut in the Market,2017-05-01T09:00:28+0000,Business,Energy & Environment ,article,https://www.nytimes.com/2017/05/01/business/energy-environment/trump-natural-gas-exports.html,News,,5906f93395d0e024b586e404
Oil Price,Vineyards  rolling farmland  waterfalls and culturally rich towns surround these 11 sinuous lakes in west-central New York.,,,The New York Times,,36 Hours in the Finger Lakes Region of New York,,2017-06-08T09:00:12+0000,Travel,,multimedia,https://www.nytimes.com/interactive/2017/06/08/travel/what-to-do-36-hours-in-finger-lakes-region-new-york.html,Interactive Feature,,5939121995d0e024b5875ef9
Oil Price,David Rockefeller’s double-wide mansion on the Upper East Side is being put on the market by his estate for $32.5 million.,,,The New York Times,6,Where a Rockefeller Raised His Family,Where a Rockefeller Raised His Family,2017-06-09T13:00:22+0000,RealEstate,,article,https://www.nytimes.com/2017/06/09/realestate/david-rockefeller-upper-east-side-home-for-sale.html,News,,593a9bf195d0e024b587639f
Oil Price,Anbang bought a retirement home chain despite United States questions about the Chinese company’s murky ownership. With its chairman detained  some officials are worried.,,,The New York Times,1,Canadian Nursing Home Deal Spurs Questions About Chinese Money,When Beijing Buys In,2017-07-11T23:34:07+0000,Business,DealBook,article,https://www.nytimes.com/2017/07/11/business/dealbook/canada-china-anbang-deals-retirement-concepts.html,News,,5965607895d0e0246f1f9e94
